"time","ticker","bid","ask","last","open","close"
2015-08-17 08:01:03,"AAPL","116.08","116.13","115.96",NA,"115.96"
2015-08-17 09:30:04,"AAPL","115.97","115.99","115.99","116.04","115.96"
2015-08-17 15:59:04,"AAPL","117.19","117.20","117.20","116.04","115.96"
2015-08-18 08:01:03,"AAPL","116.51","116.55","117.16",NA,"117.16"
2015-08-18 09:30:05,"AAPL","116.36","116.42","116.397","116.43","117.16"
2015-08-18 15:59:04,"AAPL","116.48","116.49","116.485","116.43","117.16"
2015-08-18 16:03:03,"AAPL","116.47","116.49","116.50","116.43","117.16"
2015-08-19 08:01:04,"AAPL","116.52","116.55","116.50",NA,"116.50"
2015-08-19 09:30:04,"AAPL","115.87","115.91","115.90","116.10","116.50"
2015-08-19 15:59:05,"AAPL","115.16","115.17","115.16","116.10","116.50"
2015-08-19 16:03:03,"AAPL","114.85","114.90","115.01","116.10","116.50"
2015-08-20 08:01:04,"AAPL","114.25","114.26","115.01",NA,"115.01"
